"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	1	0.542257507984	(1761, 25632)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	1	0.660535992518	(1761, 25636)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	1	0.670619661304	(1761, 25630)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	1	0.650114627928	(1761, 24777)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	1	0.625151549069	(1761, 890)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	1	0.659997373401	(1761, 25639)
"BoW"	2	0.441131548392	(1761, 26726)
"hashtag numhashtag mention nummention punctuation_marks"	2	0.359991846076	(1761, 876)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.426436979209	(1761, 9)
"phase"	2	0.360683199618	(1761, 3)
"community"	2	0.619543311217	(1761, 7)
"parties_knowledge politics_knowledge target"	2	0.3619591216	(1761, 10)
"BoW hashtag numhashtag mention nummention punctuation_marks"	2	0.458483271869	(1761, 27602)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.440813576625	(1761, 26735)
"BoW phase"	2	0.445764129381	(1761, 26729)
"BoW community"	2	0.608919730434	(1761, 26733)
"BoW parties_knowledge politics_knowledge target"	2	0.445314658161	(1761, 26736)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.421664351472	(1761, 885)
"hashtag numhashtag mention nummention punctuation_marks phase"	2	0.359888483599	(1761, 879)
"hashtag numhashtag mention nummention punctuation_marks community"	2	0.53103351369	(1761, 883)
"hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	2	0.3811162391	(1761, 886)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.42579910025	(1761, 12)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.51388580326	(1761, 16)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.404440836671	(1761, 19)
"phase community"	2	0.619543311217	(1761, 10)
"phase parties_knowledge politics_knowledge target"	2	0.3619591216	(1761, 13)
"community parties_knowledge politics_knowledge target"	2	0.597615074225	(1761, 17)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.445029985789	(1761, 27611)
"BoW hashtag numhashtag mention nummention punctuation_marks phase"	2	0.456435836367	(1761, 27605)
"BoW hashtag numhashtag mention nummention punctuation_marks community"	2	0.592668256901	(1761, 27609)
"BoW hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	2	0.455451364945	(1761, 27612)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.441918754696	(1761, 26738)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.583703164728	(1761, 26742)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.439660474641	(1761, 26745)
"BoW phase community"	2	0.60608585681	(1761, 26736)
"BoW phase parties_knowledge politics_knowledge target"	2	0.442209262114	(1761, 26739)
"BoW community parties_knowledge politics_knowledge target"	2	0.607033723796	(1761, 26743)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.421769170351	(1761, 888)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.508572335477	(1761, 892)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.420170461083	(1761, 895)
"hashtag numhashtag mention nummention punctuation_marks phase community"	2	0.533775261147	(1761, 886)
"hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	2	0.382623822285	(1761, 889)
"hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	2	0.543480801526	(1761, 893)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.518781198507	(1761, 19)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.404959351359	(1761, 22)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.516859224051	(1761, 26)
"phase community parties_knowledge politics_knowledge target"	2	0.597139058773	(1761, 20)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.446387536184	(1761, 27614)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.583401105396	(1761, 27618)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.436398393968	(1761, 27621)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community"	2	0.593962133487	(1761, 27612)
"BoW hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	2	0.453950123543	(1761, 27615)
"BoW hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	2	0.593129678175	(1761, 27619)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.583690184895	(1761, 26745)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.440468700415	(1761, 26748)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.584181563405	(1761, 26752)
"BoW phase community parties_knowledge politics_knowledge target"	2	0.610236541367	(1761, 26746)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.512512637502	(1761, 895)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.420023344782	(1761, 898)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.52800825879	(1761, 902)
"hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	2	0.543571231208	(1761, 896)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.516353119309	(1761, 29)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.581146935091	(1761, 27621)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.440422271889	(1761, 27624)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.577955173464	(1761, 27628)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	2	0.592357797766	(1761, 27622)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.584500975312	(1761, 26755)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.522119537299	(1761, 905)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.580172171499	(1761, 27631)
"BoW"	3	0.402874823353	(1758, 26000)
"hashtag numhashtag mention nummention punctuation_marks"	3	0.372320508142	(1758, 1025)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.383452600339	(1758, 9)
"phase"	3	0.335950373621	(1758, 3)
"community"	3	0.622210001808	(1758, 7)
"parties_knowledge politics_knowledge target"	3	0.319372986401	(1758, 10)
"BoW hashtag numhashtag mention nummention punctuation_marks"	3	0.403084776889	(1758, 27025)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.413288109465	(1758, 26009)
"BoW phase"	3	0.408022619189	(1758, 26003)
"BoW community"	3	0.590388871967	(1758, 26007)
"BoW parties_knowledge politics_knowledge target"	3	0.413725236336	(1758, 26010)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.391842969589	(1758, 1034)
"hashtag numhashtag mention nummention punctuation_marks phase"	3	0.37234202407	(1758, 1028)
"hashtag numhashtag mention nummention punctuation_marks community"	3	0.574075666695	(1758, 1032)
"hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	3	0.395062095393	(1758, 1035)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.385567095252	(1758, 12)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.498760446241	(1758, 16)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.398649357694	(1758, 19)
"phase community"	3	0.622210001808	(1758, 10)
"phase parties_knowledge politics_knowledge target"	3	0.319344033575	(1758, 13)
"community parties_knowledge politics_knowledge target"	3	0.587744452426	(1758, 17)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.401799614678	(1758, 27034)
"BoW hashtag numhashtag mention nummention punctuation_marks phase"	3	0.400234045467	(1758, 27028)
"BoW hashtag numhashtag mention nummention punctuation_marks community"	3	0.591867207361	(1758, 27032)
"BoW hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	3	0.400189093704	(1758, 27035)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.408708380538	(1758, 26012)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.542288597866	(1758, 26016)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.409476998376	(1758, 26019)
"BoW phase community"	3	0.590696566044	(1758, 26010)
"BoW phase parties_knowledge politics_knowledge target"	3	0.419245848132	(1758, 26013)
"BoW community parties_knowledge politics_knowledge target"	3	0.589406138164	(1758, 26017)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.392868826149	(1758, 1037)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.521489385361	(1758, 1041)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.39355764337	(1758, 1044)
"hashtag numhashtag mention nummention punctuation_marks phase community"	3	0.575842561311	(1758, 1035)
"hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	3	0.392728871615	(1758, 1038)
"hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	3	0.54263478657	(1758, 1042)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.499478941787	(1758, 19)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.397595371162	(1758, 22)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.493011825834	(1758, 26)
"phase community parties_knowledge politics_knowledge target"	3	0.588689519052	(1758, 20)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.401033533153	(1758, 27037)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.54955724904	(1758, 27041)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.411381982983	(1758, 27044)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community"	3	0.593905336681	(1758, 27035)
"BoW hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	3	0.409868987842	(1758, 27038)
"BoW hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	3	0.589761097696	(1758, 27042)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.540040454091	(1758, 26019)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.411885082475	(1758, 26022)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.54624014965	(1758, 26026)
"BoW phase community parties_knowledge politics_knowledge target"	3	0.588753179007	(1758, 26020)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.521703609046	(1758, 1044)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.392298604228	(1758, 1047)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.528284382444	(1758, 1051)
"hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	3	0.545676445079	(1758, 1045)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.492828572006	(1758, 29)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.551033229587	(1758, 27044)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.408054175136	(1758, 27047)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.552503170224	(1758, 27051)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	3	0.58884412741	(1758, 27045)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.545861236005	(1758, 26029)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.527975526069	(1758, 1054)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.553044391314	(1758, 27054)
