"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	1	0.548604633587	(1761, 25636)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	1	0.557084981169	(1761, 25630)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	1	0.529196997009	(1761, 24777)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	1	0.625254635359	(1761, 890)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	1	0.526582806397	(1761, 25639)
"BoW"	2	0.44751804809	(1761, 26726)
"hashtag numhashtag mention nummention punctuation_marks"	2	0.367294507632	(1761, 876)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.430070216655	(1761, 9)
"phase"	2	0.360683199618	(1761, 3)
"community"	2	0.619595433009	(1761, 7)
"parties_knowledge politics_knowledge target"	2	0.362647889812	(1761, 10)
"BoW hashtag numhashtag mention nummention punctuation_marks"	2	0.445796176809	(1761, 27602)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.430803039192	(1761, 26735)
"BoW phase"	2	0.45046946	(1761, 26729)
"BoW community"	2	0.565772119041	(1761, 26733)
"BoW parties_knowledge politics_knowledge target"	2	0.440973499615	(1761, 26736)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.425723053118	(1761, 885)
"hashtag numhashtag mention nummention punctuation_marks phase"	2	0.364159740351	(1761, 879)
"hashtag numhashtag mention nummention punctuation_marks community"	2	0.564702862434	(1761, 883)
"hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	2	0.398106315685	(1761, 886)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.426527975478	(1761, 12)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.542472704388	(1761, 16)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.430176462951	(1761, 19)
"phase community"	2	0.619805694874	(1761, 10)
"phase parties_knowledge politics_knowledge target"	2	0.359241103109	(1761, 13)
"community parties_knowledge politics_knowledge target"	2	0.594861137298	(1761, 17)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.43000614785	(1761, 27611)
"BoW hashtag numhashtag mention nummention punctuation_marks phase"	2	0.441675971336	(1761, 27605)
"BoW hashtag numhashtag mention nummention punctuation_marks community"	2	0.53673004753	(1761, 27609)
"BoW hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	2	0.431079597931	(1761, 27612)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.433692919134	(1761, 26738)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.476394792729	(1761, 26742)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.431552338219	(1761, 26745)
"BoW phase community"	2	0.561692558874	(1761, 26736)
"BoW phase parties_knowledge politics_knowledge target"	2	0.436010000103	(1761, 26739)
"BoW community parties_knowledge politics_knowledge target"	2	0.532008144693	(1761, 26743)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.4260488728	(1761, 888)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.536617154509	(1761, 892)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.430989120703	(1761, 895)
"hashtag numhashtag mention nummention punctuation_marks phase community"	2	0.565177091004	(1761, 886)
"hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	2	0.39805961156	(1761, 889)
"hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	2	0.564481118479	(1761, 893)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.543005170039	(1761, 19)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.424908622505	(1761, 22)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.549114016871	(1761, 26)
"phase community parties_knowledge politics_knowledge target"	2	0.596006830221	(1761, 20)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	2	0.428369531378	(1761, 27614)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.482322676218	(1761, 27618)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.428589251427	(1761, 27621)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community"	2	0.516702768756	(1761, 27612)
"BoW hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	2	0.43100223504	(1761, 27615)
"BoW hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	2	0.506227966503	(1761, 27619)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.474608367446	(1761, 26745)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.429510796246	(1761, 26748)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.474928481727	(1761, 26752)
"BoW phase community parties_knowledge politics_knowledge target"	2	0.549098437926	(1761, 26746)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.534567555067	(1761, 895)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.432111073331	(1761, 898)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.521105339527	(1761, 902)
"hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	2	0.572083218676	(1761, 896)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.538214039717	(1761, 29)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	2	0.469971191439	(1761, 27621)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	2	0.431745550529	(1761, 27624)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.463117975431	(1761, 27628)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	2	0.517985321244	(1761, 27622)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.474748543307	(1761, 26755)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.521982490552	(1761, 905)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	2	0.472641739815	(1761, 27631)
"BoW"	3	0.39079896785	(1758, 26000)
"hashtag numhashtag mention nummention punctuation_marks"	3	0.375809074205	(1758, 1025)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.376503628315	(1758, 9)
"phase"	3	0.335950373621	(1758, 3)
"community"	3	0.620732991334	(1758, 7)
"parties_knowledge politics_knowledge target"	3	0.323311439713	(1758, 10)
"BoW hashtag numhashtag mention nummention punctuation_marks"	3	0.397906247094	(1758, 27025)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.393293693416	(1758, 26009)
"BoW phase"	3	0.389849527454	(1758, 26003)
"BoW community"	3	0.470723023681	(1758, 26007)
"BoW parties_knowledge politics_knowledge target"	3	0.387343448215	(1758, 26010)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.396702201794	(1758, 1034)
"hashtag numhashtag mention nummention punctuation_marks phase"	3	0.375064926577	(1758, 1028)
"hashtag numhashtag mention nummention punctuation_marks community"	3	0.564847980686	(1758, 1032)
"hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	3	0.386253929675	(1758, 1035)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.378826906209	(1758, 12)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.538113850771	(1758, 16)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.389400737906	(1758, 19)
"phase community"	3	0.621286870262	(1758, 10)
"phase parties_knowledge politics_knowledge target"	3	0.32523802847	(1758, 13)
"community parties_knowledge politics_knowledge target"	3	0.590441441568	(1758, 17)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.390560969254	(1758, 27034)
"BoW hashtag numhashtag mention nummention punctuation_marks phase"	3	0.394342407357	(1758, 27028)
"BoW hashtag numhashtag mention nummention punctuation_marks community"	3	0.481774471113	(1758, 27032)
"BoW hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	3	0.399598039955	(1758, 27035)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.392734496098	(1758, 26012)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.446344717911	(1758, 26016)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.390916639033	(1758, 26019)
"BoW phase community"	3	0.478743245474	(1758, 26010)
"BoW phase parties_knowledge politics_knowledge target"	3	0.389255122088	(1758, 26013)
"BoW community parties_knowledge politics_knowledge target"	3	0.471726928267	(1758, 26017)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.395090474617	(1758, 1037)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.517791935591	(1758, 1041)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.390039397604	(1758, 1044)
"hashtag numhashtag mention nummention punctuation_marks phase community"	3	0.566628290421	(1758, 1035)
"hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	3	0.384183460324	(1758, 1038)
"hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	3	0.551517739782	(1758, 1042)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.535965489986	(1758, 19)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.385315445681	(1758, 22)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.544386150739	(1758, 26)
"phase community parties_knowledge politics_knowledge target"	3	0.586892757046	(1758, 20)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase"	3	0.392841982703	(1758, 27037)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.443483152331	(1758, 27041)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.395312675172	(1758, 27044)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community"	3	0.500270217319	(1758, 27035)
"BoW hashtag numhashtag mention nummention punctuation_marks phase parties_knowledge politics_knowledge target"	3	0.391285975121	(1758, 27038)
"BoW hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	3	0.470378138542	(1758, 27042)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.443255352945	(1758, 26019)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.389104167387	(1758, 26022)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.445200543954	(1758, 26026)
"BoW phase community parties_knowledge politics_knowledge target"	3	0.465446203239	(1758, 26020)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.523865506194	(1758, 1044)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.395900411801	(1758, 1047)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.516306658011	(1758, 1051)
"hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	3	0.555356891	(1758, 1045)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.535801112978	(1758, 29)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	3	0.441771189983	(1758, 27044)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	3	0.395268267898	(1758, 27047)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.432115891558	(1758, 27051)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	3	0.483365740099	(1758, 27045)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.444772433514	(1758, 26029)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.511018786107	(1758, 1054)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	3	0.442712781296	(1758, 27054)
