"BoW parties_knowledge politics_knowledge target"	2	0.452634937471	(1761, 26736)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.382250395133	(1761, 885)
"hashtag numhashtag mention nummention punctuation_marks community"	2	0.612951061673	(1761, 883)
"hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	2	0.375362125084	(1761, 886)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.619543311217	(1761, 16)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.363042768027	(1761, 19)
"community parties_knowledge politics_knowledge target"	2	0.619935756755	(1761, 17)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	2	0.470838117252	(1761, 27611)
"BoW hashtag numhashtag mention nummention punctuation_marks community"	2	0.630466261969	(1761, 27609)
"BoW hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	2	0.450656835824	(1761, 27612)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.62028561741	(1761, 26742)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.476427605772	(1761, 26745)
"BoW community parties_knowledge politics_knowledge target"	2	0.629556975767	(1761, 26743)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.618454393486	(1761, 892)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.377539892994	(1761, 895)
"hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	2	0.614051194132	(1761, 893)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.620020993063	(1761, 26)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	2	0.618518106275	(1761, 27618)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	2	0.465302237707	(1761, 27621)
"BoW hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	2	0.627674486017	(1761, 27619)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.624423945419	(1761, 26752)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.608582704519	(1761, 902)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	2	0.61838585295	(1761, 27628)
"BoW"	3	0.411905718804	(1758, 26000)
"hashtag numhashtag mention nummention punctuation_marks"	3	0.405922457995	(1758, 1025)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.327832629166	(1758, 9)
"community"	3	0.620363738715	(1758, 7)
"parties_knowledge politics_knowledge target"	3	0.328245407978	(1758, 10)
"BoW hashtag numhashtag mention nummention punctuation_marks"	3	0.426938101822	(1758, 27025)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.415090494229	(1758, 26009)
"BoW community"	3	0.593896330852	(1758, 26007)
"BoW parties_knowledge politics_knowledge target"	3	0.414166185058	(1758, 26010)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.404732804349	(1758, 1034)
"hashtag numhashtag mention nummention punctuation_marks community"	3	0.627904726274	(1758, 1032)
"hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	3	0.403275741161	(1758, 1035)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.620985487983	(1758, 16)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.327743569626	(1758, 19)
"community parties_knowledge politics_knowledge target"	3	0.619360337911	(1758, 17)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal"	3	0.436240688569	(1758, 27034)
"BoW hashtag numhashtag mention nummention punctuation_marks community"	3	0.608608082206	(1758, 27032)
"BoW hashtag numhashtag mention nummention punctuation_marks parties_knowledge politics_knowledge target"	3	0.431566773398	(1758, 27035)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.583004486181	(1758, 26016)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.420960423045	(1758, 26019)
"BoW community parties_knowledge politics_knowledge target"	3	0.596620201784	(1758, 26017)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.63156207952	(1758, 1041)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.393872168588	(1758, 1044)
"hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	3	0.628348686099	(1758, 1042)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.618253660551	(1758, 26)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community"	3	0.613302493751	(1758, 27041)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal parties_knowledge politics_knowledge target"	3	0.440604629513	(1758, 27044)
"BoW hashtag numhashtag mention nummention punctuation_marks community parties_knowledge politics_knowledge target"	3	0.602739809454	(1758, 27042)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.586916414648	(1758, 26026)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.627151332566	(1758, 1051)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	3	0.604627249748	(1758, 27051)
