"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	0.576253415774	(5280, 2233)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	0.443714435116	(5280, 2236)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	0.569559920981	(5280, 2240)
"hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	0.591008635173	(5280, 2234)
"sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.591590634967	(5280, 29)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community"	0.496468981081	(5280, 72907)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase parties_knowledge politics_knowledge target"	0.436346956081	(5280, 72910)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal community parties_knowledge politics_knowledge target"	0.498249581607	(5280, 72914)
"BoW hashtag numhashtag mention nummention punctuation_marks phase community parties_knowledge politics_knowledge target"	0.542839049297	(5280, 72908)
"BoW sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.499516788723	(5280, 70703)
"hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.565427994038	(5280, 2243)
"BoW hashtag numhashtag mention nummention punctuation_marks sentiment_afinn sentiment_liwc sentiment_hl sentiment_dal phase community parties_knowledge politics_knowledge target"	0.497366981074	(5280, 72917)
